hi Parisa
         8087408 function calls (7989965 primitive calls) in 1849.719 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      259    0.001    0.000    0.001    0.000 opt.py:2431(local_upcast_elemwise_constant_inputs)
      164    0.000    0.000    0.000    0.000 opt.py:2447(importer)
       14    0.000    0.000    0.000    0.000 opt.py:2503(local_useless_inc_subtensor)
       28    0.000    0.000    0.000    0.000 opt.py:2535(<genexpr>)
       50    0.000    0.000    0.000    0.000 opt.py:2557(local_set_to_inc_subtensor)
        8    0.000    0.000    0.000    0.000 opt.py:2594(local_useless_slice)
       59    0.000    0.000    0.000    0.000 opt.py:2624(local_useless_subtensor)
        4    0.000    0.000    0.000    0.000 opt.py:2752(local_subtensor_lift)
      113    0.000    0.000    0.000    0.000 opt.py:2884(copy_stack_trace)
        4    0.000    0.000    0.000    0.000 opt.py:2991(local_subtensor_merge)
        1    0.001    0.001    0.031    0.031 opt.py:3(<module>)
        8    0.000    0.000    0.000    0.000 opt.py:3070(local_subtensor_of_alloc)
        4    0.000    0.000    0.000    0.000 opt.py:3142(local_subtensor_of_dot)
      262    0.000    0.000    0.005    0.000 opt.py:3203(local_IncSubtensor_serialize)
      160    0.000    0.000    0.000    0.000 opt.py:3236(movable)
       82    0.000    0.000    0.000    0.000 opt.py:3287(local_inplace_setsubtensor)
       91    0.000    0.000    0.001    0.000 opt.py:3316(local_inplace_incsubtensor1)
       84    0.000    0.000    0.001    0.000 opt.py:3340(local_incsubtensor_of_zeros)
       12    0.000    0.000    0.000    0.000 opt.py:3367(local_setsubtensor_of_constants)
       55    0.000    0.000    0.000    0.000 opt.py:3402(local_adv_sub1_adv_inc_sub1)
      123    0.000    0.000    0.000    0.000 opt.py:3455(local_useless_inc_subtensor_alloc)
       80    0.000    0.000    0.000    0.000 opt.py:38(local_inplace_sparse_block_gemv)
       27    0.000    0.000    0.000    0.000 opt.py:3815(local_sumsqr2dot)
      395    0.000    0.000    0.000    0.000 opt.py:3848(local_expm1)
      435    0.000    0.000    0.000    0.000 opt.py:3876(local_useless_switch)
        1    0.000    0.000    0.000    0.000 opt.py:39(Optimizer)
      108    0.000    0.000    0.001    0.000 opt.py:3965(local_mul_switch_sink)
      259    0.001    0.000    0.001    0.000 opt.py:4119(local_merge_switch_same_cond)
      472    0.000    0.000    0.000    0.000 opt.py:4128(<genexpr>)
       21    0.000    0.000    0.001    0.000 opt.py:413(register_useless)
        2    0.000    0.000    0.000    0.000 opt.py:415(register)
        1    0.000    0.000    0.000    0.000 opt.py:423(_metadict)
        1    0.000    0.000    0.000    0.000 opt.py:4253(local_reshape_chain)
       95    0.000    0.000    0.003    0.000 opt.py:426(register_canonicalize)
        8    0.000    0.000    0.000    0.000 opt.py:428(register)
       50    0.000    0.000    0.000    0.000 opt.py:432(__init__)
       39    0.000    0.000    0.000    0.000 opt.py:436(__getitem__)
       45    0.000    0.000    0.002    0.000 opt.py:438(register_stabilize)
       96    0.000    0.000    0.000    0.000 opt.py:439(__setitem__)
        3    0.000    0.000    0.000    0.000 opt.py:440(register)
       85    0.000    0.000    0.003    0.000 opt.py:450(register_specialize)
        1    0.000    0.000    0.000    0.000 opt.py:4516(Canonizer)
        9    0.000    0.000    0.000    0.000 opt.py:452(register)
        2    0.000    0.000    0.000    0.000 opt.py:4568(__init__)
        2    0.000    0.000    0.000    0.000 opt.py:4578(add_simplifier)
       10    0.000    0.000    0.000    0.000 opt.py:4581(tracks)
 1132/418    0.003    0.000    0.009    0.000 opt.py:4584(get_num_denum)
       78    0.000    0.000    0.000    0.000 opt.py:462(discard)
        9    0.000    0.000    0.000    0.000 opt.py:462(register_uncanonicalize)
    47/41    0.000    0.000    0.004    0.000 opt.py:4702(merge_num_denum)
      125    0.000    0.000    0.003    0.000 opt.py:474(get)
        3    0.000    0.000    0.000    0.000 opt.py:474(register_specialize_device)
      473    0.000    0.000    0.001    0.000 opt.py:4747(get_constant)
      128    0.001    0.000    0.010    0.000 opt.py:4772(simplify)
      128    0.000    0.000    0.000    0.000 opt.py:4790(simplify_factors)
     1908    0.001    0.000    0.001    0.000 opt.py:48(__hash__)
      128    0.001    0.000    0.008    0.000 opt.py:4822(simplify_constants)
       46    0.000    0.000    0.000    0.000 opt.py:490(local_0_dot_x)
      153    0.001    0.000    0.024    0.000 opt.py:4907(transform)
      220    0.000    0.000    0.002    0.000 opt.py:4940(same)
      428    0.000    0.000    0.001    0.000 opt.py:4941(<genexpr>)
      110    0.000    0.000    0.000    0.000 opt.py:4974(__str__)
       85    0.001    0.000    0.002    0.000 opt.py:4979(mul_calculate)
        1    0.000    0.000    0.000    0.000 opt.py:498(MergeFeature)
        1    0.005    0.005    0.010    0.010 opt.py:5(<module>)
       11    0.000    0.000    0.002    0.000 opt.py:5006(local_neg_to_mul)
        8    0.000    0.000    0.000    0.000 opt.py:5014(local_sum_prod_mul_by_scalar)
       25    0.000    0.000    0.009    0.000 opt.py:506(on_attach)
       66    0.000    0.000    0.000    0.000 opt.py:5103(local_elemwise_sub_zeros)
      505    0.001    0.000    0.002    0.000 opt.py:5120(local_useless_elemwise_comparison)
       27    0.000    0.000    0.000    0.000 opt.py:5306(local_sum_prod_div_dimshuffle)
      594    0.000    0.000    0.000    0.000 opt.py:54(__eq__)
      530    0.001    0.000    0.006    0.000 opt.py:542(on_change_input)
     10/8    0.000    0.000    0.000    0.000 opt.py:543(apply_local_dimshuffle_lift)
       19    0.000    0.000    0.000    0.000 opt.py:5431(local_sum_prod_all_to_none)
       19    0.000    0.000    0.000    0.000 opt.py:5449(local_op_of_op)
       80    0.000    0.000    0.000    0.000 opt.py:55(local_inplace_sparse_block_outer)
       23    0.000    0.000    0.000    0.000 opt.py:5523(local_reduce_join)
      692    0.001    0.000    0.008    0.000 opt.py:556(on_import)
       86    0.000    0.000    0.000    0.000 opt.py:557(is_dimshuffle_useless)
       27    0.000    0.000    0.000    0.000 opt.py:5604(local_useless_reduce)
       31    0.000    0.000    0.000    0.000 opt.py:5616(local_reduce_broadcastable)
      527    0.001    0.000    0.001    0.000 opt.py:563(on_prune)
        8    0.000    0.000    0.000    0.000 opt.py:5657(local_opt_alloc)
        7    0.000    0.000    0.000    0.000 opt.py:5708(local_neg_neg)
        7    0.000    0.000    0.000    0.000 opt.py:5718(local_neg_div_neg)
       68    0.001    0.000    0.004    0.000 opt.py:5742(local_mul_zero)
      239    0.000    0.000    0.004    0.000 opt.py:575(process_constant)
    91/81    0.000    0.000    0.001    0.000 opt.py:576(local_dimshuffle_lift)
       25    0.000    0.000    0.000    0.000 opt.py:5793(local_pow_canonicalize)
       21    0.000    0.000    0.000    0.000 opt.py:5806(local_mul_to_sqr)
        3    0.000    0.000    0.001    0.000 opt.py:5847(local_pow_specialize)
       21    0.000    0.000    0.001    0.000 opt.py:5954(local_mul_specialize)
       96    0.000    0.000    0.000    0.000 opt.py:596(local_abstractconv_check)
     1195    0.004    0.000    0.008    0.000 opt.py:596(process_node)
        6    0.000    0.000    0.000    0.000 opt.py:6033(local_add_specialize)
       85    0.000    0.000    0.000    0.000 opt.py:6080(check_for_x_over_absX)
       11    0.000    0.000    0.004    0.000 opt.py:61(_fill_chain)
       18    0.000    0.000    0.000    0.000 opt.py:6121(local_abs_merge)
        1    0.000    0.000    0.000    0.000 opt.py:6153(local_log1p)
        1    0.000    0.000    0.000    0.000 opt.py:6187(local_log_add)
       96    0.000    0.000    0.000    0.000 opt.py:6220(local_log_sum_exp)
       47    0.000    0.000    0.001    0.000 opt.py:6263(add_calculate)
        4    0.000    0.000    0.000    0.000 opt.py:6294(distribute_greedy)
      176    0.000    0.000    0.003    0.000 opt.py:6327(attempt_distribution)
       86    0.000    0.000    0.005    0.000 opt.py:6360(local_greedy_distributor)
      976    0.001    0.000    0.092    0.000 opt.py:6430(constant_folding)
       65    0.000    0.000    0.000    0.000 opt.py:658(local_lift_transpose_through_dot)
        1    0.000    0.000    0.000    0.000 opt.py:6649(local_log_erfc)
        3    0.000    0.000    0.000    0.000 opt.py:67(encompasses_broadcastable)
     1178    0.000    0.000    0.000    0.000 opt.py:686(<genexpr>)
        1    0.000    0.000    0.000    0.000 opt.py:7005(local_elemwise_fusion_op)
       12    0.000    0.000    0.000    0.000 opt.py:7028(maker)
  178/160    0.001    0.000    0.019    0.000 opt.py:7031(local_fuse)
       10    0.000    0.000    0.000    0.000 opt.py:710(local_scalar_tensor_scalar)
       52    0.000    0.000    0.000    0.000 opt.py:7249(elemwise_max_input_fct)
        1    0.000    0.000    0.000    0.000 opt.py:7261(FusionOptimizer)
        2    0.000    0.000    0.000    0.000 opt.py:7263(__init__)
        4    0.000    0.000    0.000    0.000 opt.py:7267(add_requirements)
        4    0.000    0.000    0.024    0.006 opt.py:7270(apply)
        1    0.000    0.000    0.000    0.000 opt.py:728(MakeVector)
       96    0.000    0.000    0.000    0.000 opt.py:7338(local_add_mul_fusion)
        1    0.000    0.000    0.000    0.000 opt.py:739(__init__)
      259    0.000    0.000    0.000    0.000 opt.py:7406(local_useless_composite)
        2    0.000    0.000    0.000    0.000 opt.py:742(make_node)
        6    0.000    0.000    0.000    0.000 opt.py:744(<genexpr>)
       18    0.000    0.000    0.000    0.000 opt.py:7452(local_merge_alloc)
    121/2    0.000    0.000    0.579    0.290 opt.py:75(optimize)
        6    0.000    0.000    0.000    0.000 opt.py:758(<genexpr>)
        6    0.000    0.000    0.000    0.000 opt.py:759(<genexpr>)
        1    0.000    0.000    0.000    0.000 opt.py:768(MergeOptimizer)
       35    0.000    0.000    0.009    0.000 opt.py:782(add_requirements)
      166    0.001    0.000    0.016    0.000 opt.py:788(apply)
        2    0.000    0.000    0.000    0.000 opt.py:810(infer_shape)
        1    0.000    0.000    0.000    0.000 opt.py:832(MakeVectorPrinter)
      382    0.000    0.000    0.000    0.000 opt.py:851(<genexpr>)
        1    0.000    0.000    0.000    0.000 opt.py:851(ShapeFeature)
        9    0.000    0.000    0.000    0.000 opt.py:87(<genexpr>)
        2    0.000    0.000    0.579    0.290 opt.py:92(__call__)
      126    0.000    0.000    0.000    0.000 opt.py:937(merge_profile)
      484    0.001    0.000    0.003    0.000 opt.py:938(get_node_infer_shape)
      252    0.000    0.000    0.000    0.000 opt.py:939(merge_none_number)
        6    0.000    0.000    0.000    0.000 opt_uncanonicalize.py:141(local_dimshuffle_alloc)
        6    0.000    0.000    0.000    0.000 opt_uncanonicalize.py:168(local_dimshuffle_subtensor)
        1    0.000    0.000    0.000    0.000 opt_uncanonicalize.py:32(<module>)
        5    0.000    0.000    0.000    0.000 opt_uncanonicalize.py:66(local_max_to_min)
        6    0.000    0.000    0.000    0.000 opt_uncanonicalize.py:93(local_alloc_dimshuffle)
        1    0.000    0.000    0.000    0.000 optdb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 optdb.py:12(DB)
     28/2    0.000    0.000    0.010    0.005 optdb.py:122(query)
      376    0.000    0.000    0.000    0.000 optdb.py:13(__hash__)
      224    0.000    0.000    0.001    0.000 optdb.py:140(__getitem__)
        1    0.000    0.000    0.000    0.000 optdb.py:159(Query)
        6    0.000    0.000    0.000    0.000 optdb.py:170(__init__)
       15    0.000    0.000    0.000    0.000 optdb.py:19(__init__)
        1    0.000    0.000    0.000    0.000 optdb.py:216(requiring)
        1    0.000    0.000    0.000    0.000 optdb.py:233(EquilibriumDB)
      317    0.001    0.000    0.011    0.000 optdb.py:25(register)
        7    0.000    0.000    0.000    0.000 optdb.py:263(__init__)
      230    0.000    0.000    0.008    0.000 optdb.py:270(register)
       14    0.001    0.000    0.008    0.001 optdb.py:279(query)
        1    0.000    0.000    0.000    0.000 optdb.py:300(SequenceDB)
        4    0.000    0.000    0.000    0.000 optdb.py:317(__init__)
       52    0.000    0.000    0.002    0.000 optdb.py:322(register)
      8/2    0.000    0.000    0.010    0.005 optdb.py:333(query)
       96    0.000    0.000    0.000    0.000 optdb.py:372(<lambda>)
        1    0.000    0.000    0.000    0.000 optdb.py:399(LocalGroupDB)
        3    0.000    0.000    0.000    0.000 optdb.py:408(__init__)
       34    0.000    0.000    0.001    0.000 optdb.py:417(register)
        6    0.000    0.000    0.001    0.000 optdb.py:429(query)
       68    0.000    0.000    0.000    0.000 optdb.py:432(<lambda>)
        1    0.000    0.000    0.000    0.000 optdb.py:440(TopoDB)
        1    0.000    0.000    0.000    0.000 optdb.py:447(__init__)
        2    0.000    0.000    0.001    0.000 optdb.py:455(query)
        1    0.000    0.000    0.000    0.000 optdb.py:462(ProxyDB)
      317    0.001    0.000    0.007    0.000 optdb.py:73(add_tags)
     28/2    0.000    0.000    0.010    0.005 optdb.py:93(__query__)
        1    0.000    0.000    0.000    0.000 optimize.py:133(OptimizeWarning)
        1    0.001    0.001    0.001    0.001 optimize.py:17(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:1762(Brent)
        1    0.000    0.000    0.000    0.000 optimize.py:53(MemoizeJac)
        1    0.000    0.000    0.000    0.000 optimize.py:746(_LineSearchError)
        1    0.000    0.000    0.000    0.000 optimize.py:75(OptimizeResult)
       11    0.000    0.000    0.353    0.032 optional_imports.py:12(get_module)
        1    0.000    0.000    0.000    0.000 optional_imports.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ordered_dict.py:16(OrderedDict)
        1    0.000    0.000    0.000    0.000 ordered_dict.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ordered_set.py:1(<module>)
     3056    0.001    0.000    0.003    0.000 ordered_set.py:10(check_deterministic)
     3957    0.005    0.000    0.006    0.000 ordered_set.py:102(add)
        1    0.000    0.000    0.000    0.000 ordered_set.py:111(union)
       28    0.000    0.000    0.000    0.000 ordered_set.py:128(difference_update)
      318    0.000    0.000    0.002    0.000 ordered_set.py:135(copy)
      730    0.001    0.000    0.001    0.000 ordered_set.py:140(discard)
     6506    0.002    0.000    0.002    0.000 ordered_set.py:148(__iter__)
      634    0.000    0.000    0.000    0.000 ordered_set.py:156(__reversed__)
      317    0.001    0.000    0.001    0.000 ordered_set.py:164(pop)
        1    0.000    0.000    0.000    0.000 ordered_set.py:48(Link)
        1    0.000    0.000    0.000    0.000 ordered_set.py:71(OrderedSet)
      735    0.000    0.000    0.005    0.000 ordered_set.py:83(update)
     2292    0.002    0.000    0.006    0.000 ordered_set.py:87(__init__)
     1579    0.000    0.000    0.001    0.000 ordered_set.py:96(__len__)
     2975    0.000    0.000    0.000    0.000 ordered_set.py:99(__contains__)
        1    0.000    0.000    0.000    0.000 orthogonal.py:123(orthopoly1d)
        1    0.000    0.000    0.004    0.004 orthogonal.py:72(<module>)
        1    0.000    0.000    0.000    0.000 os.py:136(makedirs)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        2    0.000    0.000    0.000    0.000 os.py:472(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:496(__delitem__)
       13    0.000    0.000    0.000    0.000 os.py:512(getenv)
        1    0.000    0.000    0.000    0.000 package_data.py:1(<module>)
        1    0.001    0.001    0.002    0.002 packages.py:1(<module>)
        1    0.000    0.000    0.001    0.001 packers.py:39(<module>)
